Title , Type , Country Origin , Director , Languages , Plot , Metascore , Genre , Rating  , Relese Date , Rated , Awards , Actors , Poster link
Gaja Gamini , movie , India , M.F. Hussain , Hindi , Gaja Gamini & the embodiment of the Indian spirit & inspires artists of all kinds & interacts with and influences the West & and exists through the ages. , N/A , Drama& Fantasy , 5.1 , 01 Dec 2000 , N/A , N/A , Madhuri Dixit& Shabana Azmi& Naseeruddin Shah& Shilpa Shirodkar , https://m.media-amazon.com/images/M/MV5BNTIwMDMwMTQxOF5BMl5BanBnXkFtZTcwMjU2NjMyMQ@@._V1_SX300.jpg
Mohabbatein , movie , India , Aditya Chopra , Hindi , A film about the battle between love and fear & between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples. , N/A , Musical& Drama& Romance , 7.1 , 27 Oct 2000 , Not Rated , 16 wins & 24 nominations. , Amitabh Bachchan& Shah Rukh Khan& Uday Chopra& Jugal Hansraj , https://m.media-amazon.com/images/M/MV5BYzU5ZGJiYzQtYjA2Yi00MmNmLTlmZmYtZTcxZjBhZGM1NDcxXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
Every Heart That Loves , movie , India , Raj Kanwar , Hindi , Raj is a struggling singer with big dreams who is still waiting for his big break. One night he witnesses an accident where a car spins out of control and lands on the tracks of an ... , N/A , Comedy& Drama& Musical , 5.2 , 24 Jul 2000 , N/A , 1 win & 3 nominations. , Salman Khan& Preity Zinta& Rani Mukerji& Shah Rukh Khan , https://m.media-amazon.com/images/M/MV5BMjY1NzQ4NzM2OF5BMl5BanBnXkFtZTcwMzY1ODgzMQ@@._V1_SX300.jpg
Josh , movie , India , Mansoor Khan , Hindi , Shah Rukh Khan and Sharad Kapoor are the leaders of the two rival gangs. Aishwarya Rai is Shah Rukh Khan's twin sister. Shah Rukh is in love with Priya Gill. Chandrachur Singh is Sharad ... , N/A , Action& Drama& Musical& Romance , 6.1 , 09 Jun 2000 , R , 2 wins & 19 nominations. , Shah Rukh Khan& Aishwarya Rai Bachchan& Chandrachur Singh& Sharad S. Kapoor , https://m.media-amazon.com/images/M/MV5BMDhlOWYxNjktNmNlOC00MjVhLTk0YjEtZTg4OWRkNGI4YmY1L2ltYWdlXkEyXkFqcGdeQXVyNzA1NzE3NjI@._V1_SX300.jpg
Hey Ram , movie , India , Kamal Haasan , Tamil& Hindi , Saketh Ram's wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country and sets out to kill him. , N/A , Crime& Drama& History , 7.9 , 18 Feb 2000 , Not Rated , 5 wins & 7 nominations. , Kamal Haasan& Shah Rukh Khan& Rani Mukerji& Hema Malini , https://m.media-amazon.com/images/M/MV5BY2U3ZWVmODEtZDRiNy00YmFiLTg5ZjEtNzU2ZmJhYzQzZGQ0XkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_SX300.jpg
Phir Bhi Dil Hai Hindustani , movie , India , Aziz Mirza , Hindi , In order to seek justice for a man who exacts vengeance on a politician & who was responsible for his daughter's death & two rival reporters teams up to help him to prove his innocence. , N/A , Comedy& Drama& Musical& Romance , 6.2 , 21 Jan 2000 , Not Rated , 1 win & 4 nominations. , Shah Rukh Khan& Juhi Chawla& Johnny Lever& Paresh Rawal , https://m.media-amazon.com/images/M/MV5BNDI4MGFiY2UtY2JhZC00Y2U0LWExM2MtZWY0MWFjYTdkNTkzXkEyXkFqcGdeQXVyOTk3NTc2MzE@._V1_SX300.jpg
Baadshah , movie , India , Abbas Alibhai Burmawalla& Mastan Alibhai Burmawalla , Hindi , A small time detective is mistaken as a CBI agent and gets embroiled in a deadly mission to save the Chief Minister from an assassination attempt. , N/A , Action& Comedy& Crime& Romance& Thriller , 6.8 , 27 Aug 1999 , N/A , 2 nominations. , Shah Rukh Khan& Twinkle Khanna& Amrish Puri& Johnny Lever , https://m.media-amazon.com/images/M/MV5BYWUxNzBhNTEtNzNmYi00NjE1LWI4ZTMtYThmZTQ4MWZjZGYwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Sar Ankhon Par , movie , India , Gyan Sahay , Hindi , N/A , N/A , Drama , 6.8 , 01 Jan 1999 , N/A , N/A , Anoushka& Biswajeet& Helen Brodie& Moushumi Chatterjee , https://m.media-amazon.com/images/M/MV5BZjRlNDcxYTQtNzA3Mi00MDEyLWI2NmEtMzk1YjcyM2NhMmQwXkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_SX300.jpg
Kuch Kuch Hota Hai , movie , India , Karan Johar , Hindi& Urdu& English& Italian , During their college years & Anjali was in love with her best-friend Rahul & but he had eyes only for Tina. Years later & Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali. , N/A , Comedy& Drama& Musical& Romance , 7.7 , 16 Oct 1998 , Not Rated , 26 wins & 3 nominations. , Shah Rukh Khan& Kajol& Rani Mukerji& Sana Saeed , https://m.media-amazon.com/images/M/MV5BNGNhNWMwNTgtZmNlOS00OGM3LWIxYzItOWQwZDJjMzQ3MzRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Dil Se.. , movie , India , Mani Ratnam , Hindi& Tamil& Telugu& Assamese& Urdu , The clash between love and ideology is portrayed in this love story between a radio executive and a beautiful revolutionary , N/A , Drama& Romance , 7.6 , 21 Aug 1998 , Not Rated , 7 wins & 2 nominations. , Shah Rukh Khan& Manisha Koirala& Preity Zinta& Raghuvir Yadav , https://m.media-amazon.com/images/M/MV5BMTIzYzE0YTYtNzUyNi00N2VkLTg0OTEtZDBjNTEzYmIzZGFlXkEyXkFqcGdeQXVyODEzOTQwNTY@._V1_SX300.jpg
Duplicate , movie , India , Mahesh Bhatt , Hindi , In order to evade the law & a ruthless don tries to kill his lookalike; a chef and takes his place. , N/A , Action& Comedy& Crime& Thriller , 5.5 , 08 May 1998 , Not Rated , N/A , Juhi Chawla& Shah Rukh Khan& Sonali Bendre& Kajol , https://m.media-amazon.com/images/M/MV5BYzkyZGRkYjEtZGJlNS00YzQ4LWJiNWYtMThhM2VlMWJmMzRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Tickle , movie , India , Basu Chatterjee , Hindi , Happy go-lucky Ajay Prasad lives with his wife & Sunita and a small son & Raju & in Jaipur & India. The family receives an invitation to attend a wedding in Mumbai; as Sunita & Raju are unable ... , N/A , Musical& Romance , 4.6 , N/A , N/A , N/A , Anupam Kher& Pratibha Sinha& Jugal Hansraj& Deb Mukherjee , https://m.media-amazon.com/images/M/MV5BMTcyNTgxODQ1MF5BMl5BanBnXkFtZTcwMzUwMDE0MQ@@._V1_SX300.jpg
Pardes , movie , India , Subhash Ghai , Hindi , Kishorilal wants an Indian bride for his westernised son. He gets him engaged to Ganga & his friend's daughter & and brings her to USA. But she shares a deeper bond with Arjun & Kishorilal's foster son. , N/A , Drama& Musical& Romance , 7.0 , 08 Dec 1997 , Not Rated , 3 wins. , Shah Rukh Khan& Mahima Chaudhry& Amrish Puri& Apoorva Agnihotri , https://m.media-amazon.com/images/M/MV5BNTczMzc2MjYwNF5BMl5BanBnXkFtZTgwNTk4ODk1MDE@._V1_SX300.jpg
Dil To Pagal Hai , movie , India , Yash Chopra , Hindi , A grand musical about three passionate and dreamy characters: Rahul & Pooja and Nisha. Will their dreams come true? Will they find their true love? , N/A , Comedy& Drama& Musical& Romance , 7.0 , 30 Oct 1997 , Not Rated , 15 wins & 3 nominations. , Shah Rukh Khan& Madhuri Dixit& Karisma Kapoor& Akshay Kumar , https://m.media-amazon.com/images/M/MV5BYWQ5ZjgyMmEtMWUwNi00YmJjLTljOWUtNDlkNjNlMDU2NDJjXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
Yes Boss , movie , India , Aziz Mirza , Hindi& English , Rahul Joshi wants to be a successful businessman so he works hard for his boss Siddharth. One day Rahul meets Seema & an up and coming model & and he feels like he's finally met his match. Will Seema fall for Rahul? , N/A , Comedy& Drama& Musical& Romance , 6.9 , 18 Jul 1997 , N/A , 1 win & 4 nominations. , Shah Rukh Khan& Juhi Chawla& Aditya Pancholi& Kashmira Shah , https://m.media-amazon.com/images/M/MV5BMjk3NDQ5NzgtMzM3MC00MjllLThhOGYtMWUwN2EzYWNiODgzXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Koyla , movie , India , Rakesh Roshan , Hindi , A village girl agrees to a marriage to a king she has never met after he sends her a photograph of himself. But the man in the photograph is not the king but his most loyal slave & the handsome but mute Shankar. , N/A , Action& Drama& Musical& Romance& Thriller , 6.2 , 07 Apr 1997 , N/A , 3 nominations. , Shah Rukh Khan& Madhuri Dixit& Amrish Puri& Ranjeet , https://m.media-amazon.com/images/M/MV5BMTkyODI2NzQzMl5BMl5BanBnXkFtZTcwNzYyNDE0MQ@@._V1_SX300.jpg
English Babu Desi Mem , movie , India , Praveen Nischol , N/A , After his brother dies & wealthy Vikram reluctantly goes back to India and forms a surprise bond with his orphaned nephew and the showgirl raising him. , N/A , Comedy& Drama& Musical& Romance , 4.7 , N/A , Not Rated , N/A , Shah Rukh Khan& Sonali Bendre& Rajeshwari& Saeed Jaffrey , https://m.media-amazon.com/images/M/MV5BN2FmMjU1ZjAtYmY5MS00ODM4LWE5MDAtYzUxMDhhNTIwNzc3XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Dushman Duniya Ka , movie , India , Mehmood& Tabrez Hashmi , Hindi , A social drama about the drug addiction among the youth and its adverse effects on their lives. , N/A , Drama , 4.5 , 20 Sep 1996 , N/A , N/A , Laila& Mehmood& Manzoor Ali& Chetana Das , https://m.media-amazon.com/images/M/MV5BYzIyYjMwNzktNmNjMy00ZmFiLWEyNmItNmRkZjM2NDA5NDE4XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Army , movie , India , Raam Shetty , Hindi , When captain Arjun from the Indian army dares to oppose the criminal activities of a lecherous Zamindar & Nagraj he is mercilessly killed. Arjun's wife Geeta; a lawyer by profession attempts... , N/A , Action& Drama , 4.5 , 28 Jun 1996 , Not Rated , N/A , Sridevi& Shah Rukh Khan& Harish& Mohnish Bahl , https://m.media-amazon.com/images/M/MV5BYjQ1OWFmNjctMmRmZS00YzUwLTk5NjAtYjk3MzhiZjg0ZmM0XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
Chaahat , movie , India , Mahesh Bhatt , Hindi , Street-wise musician Roop Singh Rathod must take his father & Shambunath to Mumbai in order to seek medical treatment for a throat ailment. Once in Mumbai Roop takes up a job as a singer in ... , N/A , Drama& Romance , 5.6 , 06 Jun 1996 , Not Rated , N/A , Naseeruddin Shah& Shah Rukh Khan& Pooja Bhatt& Anupam Kher , https://m.media-amazon.com/images/M/MV5BNjQ4NGExZTMtMTRhMi00MDdhLWExZTAtYzI0ZmM5YTIxOGMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Trimurti , movie , India , Mukul Anand , Hindi , Brothers (Shahrukh Khan & Anil Kapoor & Jackie Shroff) band together for a time & separate & then reunite for revenge on the man who killed their father and jailed their mother. , N/A , Action& Drama , 4.8 , 22 Dec 1995 , Not Rated , N/A , Anil Kapoor& Shah Rukh Khan& Jackie Shroff& Gautami , https://m.media-amazon.com/images/M/MV5BMjAxODA1OTY1Nl5BMl5BanBnXkFtZTgwMzQ4ODk1MDE@._V1_SX300.jpg
Ram Jaane , movie , India , Rajiv Mehra , Hindi , Ram Jaane is arrested by a security guard after stealing cargo from a train with his best friend. He is shortly released and becomes one of the biggest hustlers in the city. After a deadly ... , N/A , Action& Crime& Drama& Romance , 5.6 , 24 Nov 1995 , Not Rated , N/A , Shah Rukh Khan& Juhi Chawla& Vivek Mushran& Pankaj Kapur , https://m.media-amazon.com/images/M/MV5BMTc1MDkzODk2Nl5BMl5BanBnXkFtZTcwNjA2ODgzMQ@@._V1_SX300.jpg
Dilwale Dulhania Le Jayenge , movie , India , Aditya Chopra , Hindi& English& Punjabi , When Raj meets Simran in Europe & it isn't love at first sight but when Simran moves to India for an arranged marriage & love makes its presence felt. , N/A , Drama& Romance , 8.1 , 20 Oct 1995 , Not Rated , 15 wins & 3 nominations. , Shah Rukh Khan& Kajol& Amrish Puri& Farida Jalal , https://m.media-amazon.com/images/M/MV5BMDQ2ZmE2NTMtZDE3NC00YzFjLWJhNmEtMDEzMTI5ZjU2ZGM0XkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
Oh Darling Yeh Hai India , movie , India , Ketan Mehta , Hindi , Miss India and an aspiring actor spend a night together roaming the streets of Mumbai and unwittingly clash paths with a megalomaniacal gangster planning to take over India. , N/A , Comedy , 4.2 , 11 Aug 1995 , N/A , N/A , Shah Rukh Khan& Deepa Sahi& Javed Jaffrey& Anupam Kher , https://m.media-amazon.com/images/M/MV5BNDAxMDhmNTUtZDllMS00MGYyLWIyYTEtMzE3NWQ1NjdlYjJjXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Guddu , movie , India , Prem Lalwani , Hindi , Guddu Bahadur meets fellow collegian & Salina Gupta and both fall in love with each other. Then one day both meet in a vehicle accident resulting in Salina losing her sight; Guddu holds ... , N/A , Drama& Romance , 4.5 , 31 Jul 1995 , N/A , N/A , Deepti Naval& Ashok Saraf& Manisha Koirala& Shah Rukh Khan , https://m.media-amazon.com/images/M/MV5BMTYxNDYxNzY4N15BMl5BanBnXkFtZTcwNDM2ODgzMQ@@._V1_SX300.jpg
Zamaana Deewana , movie , India , Ramesh Sippy , Hindi , With crime flourishing out of control & the Assistant Commissioner of Police (ACP) arranges a meeting of senior police officers to discuss this situation. They are apprised that there are ... , N/A , Action& Comedy& Drama& Romance , 5.2 , 28 Jul 1995 , Not Rated , N/A , Jeetendra& Shatrughan Sinha& Shah Rukh Khan& Raveena Tandon , https://m.media-amazon.com/images/M/MV5BMTAxOTcwNzgzNzheQTJeQWpwZ15BbWU3MDMzNzg4MzE@._V1_SX300.jpg
Karan Arjun , movie , India , Rakesh Roshan , Hindi , Karan and Arjun reincarnate in the different parts of the country. But the faith of their previous mother brings them together in order to avenge their death. , N/A , Action& Comedy& Fantasy& Romance , 6.8 , 13 Jan 1995 , N/A , 1 nomination. , Rakhee Gulzar& Salman Khan& Shah Rukh Khan& Amrish Puri , https://m.media-amazon.com/images/M/MV5BNWRhNTY3YzMtNjdmZi00ZTM5LTgzNDctNmU3NzliY2MyODdhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Anjaam , movie , India , Rahul Rawail , Hindi , Vijay falls in love Shivani and proposes her only to be rejected every time. However his love turns into an obsession and turns her life into a hell. , N/A , Drama& Thriller , 7.0 , 22 Apr 1994 , Not Rated , 1 win & 1 nomination. , Madhuri Dixit& Shah Rukh Khan& Tinnu Anand& Johnny Lever , https://m.media-amazon.com/images/M/MV5BZDQwNTQ2NzAtNTFiNy00NzUyLWE3MTMtYjUzMjFlMzgwZWRmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Kabhi Haan Kabhi Naa , movie , India , Kundan Shah , Hindi& English , Sunil and some of his friends start a band and perform at weddings and special occasions. Sunil is in love with Aana but Aana loves Chris; when Sunil finds out about this he decides to ... , N/A , Comedy& Drama& Music& Musical& Romance , 7.8 , 25 Feb 1994 , N/A , 2 wins. , Shah Rukh Khan& Suchitra Krishnamoorthi& Deepak Tijori& Rita Bhaduri , https://m.media-amazon.com/images/M/MV5BYmFjYTRmMzctNWU5YS00MjY2LTg4Y2EtZDZkMWI0YjIzMjVlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Darr , movie , India , Yash Chopra , Hindi& English , Darr is a girl's (Kiran) story caught between one man's (Sunil) love and another man's (Rahul) obsession. , N/A , Drama& Romance& Thriller , 7.8 , 24 Dec 1993 , Not Rated , 2 wins & 2 nominations. , Juhi Chawla& Sunny Deol& Shah Rukh Khan& Anupam Kher , https://m.media-amazon.com/images/M/MV5BYTczYzgzNmUtZDBkOC00Mjg5LThmOWQtYjYzNjFjNzlhYmEyXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_SX300.jpg
Baazigar , movie , India , Abbas Alibhai Burmawalla& Mastan Alibhai Burmawalla , Hindi , A young man with a vendetta against a business tycoon seduces and kills his eldest daughter and then proceeds to his younger daughter but she begins to suspect her new lover's ulterior motive. , N/A , Crime& Drama& Musical& Romance& Thriller , 7.7 , 12 Nov 1993 , R , 4 wins & 6 nominations. , Shah Rukh Khan& Kajol& Dalip Tahil& Rakhee Gulzar , https://m.media-amazon.com/images/M/MV5BMTc3OTE1MDAxNV5BMl5BanBnXkFtZTgwNjM1NDk5NTE@._V1_SX300.jpg
Maya , movie , France& UK& India , Ketan Mehta , Hindi , A beautiful & wealthy woman's insatiable appetite for romance leads to tragedy and a police investigation. , N/A , Drama& Mystery& Romance , 5.3 , 02 Jul 1993 , N/A , 1 win. , Deepa Sahi& Farooq Shaikh& Raj Babbar& Shah Rukh Khan , https://m.media-amazon.com/images/M/MV5BOWVhZDFmZDQtMzE5Mi00YmVkLWJkMTUtZjYzNGUzMmVmMzA1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
King Uncle , movie , India , Rakesh Roshan , Hindi , Stern & strict and prestigious Ashok Bansal is an industrialist and the eldest in the Bansal family. He is a very strict man especially when it comes to his family & his younger brother & Anil... , N/A , Comedy& Drama& Family , 5.2 , 05 Feb 1993 , N/A , N/A , Jackie Shroff& Shah Rukh Khan& Nagma& Sushmita Mukherjee , https://m.media-amazon.com/images/M/MV5BZjI0ZjU4M2ItZTE3MC00MDM1LWE0MTAtYTY0NzY0Y2YzMmJhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Raju Ban Gaya Gentleman , movie , India , Aziz Mirza , Hindi , A young man (Shahrukh Khan) romances a beautiful woman while dreaming of success as an engineer. , N/A , Musical& Comedy& Romance , 6.8 , 13 Nov 1992 , N/A , 1 win & 1 nomination. , Shah Rukh Khan& Juhi Chawla& Nana Patekar& Amrita Singh , https://m.media-amazon.com/images/M/MV5BNzFiYTk0ZmYtYWY3OC00MGQ1LWFjZGEtMjZmOTQyZWFjYjg2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Dil Aashna Hai (...The Heart Knows) , movie , India , Hema Malini , Hindi , Laila & brought up in a brothel & is a cabaret dancer in Digvijay Singh's five star hotel. On day her dying mother informs her that Laila is her adopted child. Laila is aided by Karan in her ... , N/A , Drama& Romance , 5.1 , 23 Oct 1992 , N/A , N/A , Jeetendra& Mithun Chakraborty& Dimple Kapadia& Amrita Singh , https://m.media-amazon.com/images/M/MV5BMjhlYjI3MjMtNDhkMC00ODBhLWE5ODQtNDUwYzRmZGM1MTgzXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Chamatkar , movie , India , Rajiv Mehra , Hindi , Sunder Srivastava (Shah Rukh Khan) is a young graduate whose main ambition in life is to fulfil his father's dream of starting a school on his half-acre property in his village & though he ... , N/A , Comedy& Drama& Fantasy , 6.7 , 08 Jul 1992 , PG , N/A , Naseeruddin Shah& Shah Rukh Khan& Urmila Matondkar& Malvika Tiwari , https://m.media-amazon.com/images/M/MV5BOTlkYTI1ZWItZmFmMy00MjA0LWEwZDItYTAwYzI3MGVhNjFlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg
Deewana , movie , India , Raj Kanwar , Hindi , Kajal is a beautiful and talented young woman who loves songs and dances and attends various shows. At one of the shows she attended she gets to meet Ravi & a popular singer and both are ... , N/A , Action& Comedy& Crime& Musical& Romance , 7.0 , 25 Jun 1992 , Unrated , 3 wins. , Rishi Kapoor& Divya Bharti& Shah Rukh Khan& Alok Nath , https://m.media-amazon.com/images/M/MV5BZDViMGViYjQtYTNmYS00Mzc3LWEzMDAtMmY2MjNjMzk5YjM3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Idiot , series , India , N/A , Hindi , An epileptic man (Myshkin) returns from medical treatment abroad and finds himself in love with Nastasia. There are twists and turns as the he gets engaged to another woman (Amba) only to ... , N/A , Drama , 7.3 , 08 Oct 1992 , N/A , 1 win. , Vasudeo Bhatt& Babulal Bora& Meenakshi Goswami& Navjot Hansra , https://m.media-amazon.com/images/M/MV5BZTVhZWQ2NjUtNmEwNy00ZGMzLWI5YjAtNTlmNjZkZmVkZjIzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzI0NDM1MjI@._V1_SX300.jpg
Mahaan Karz , movie , India , Dinesh Lakhanpal , Hindi , N/A , N/A , Short& Drama , N/A , 01 Jan 1991 , N/A , N/A , Shah Rukh Khan& Allan Luther& R.K. Mala& Peter Samuel , N/A
Circus , series , India , N/A , Hindi , N/A , N/A , Drama , 8.0 , N/A , N/A , N/A , Haidar Ali& Ashutosh Gowariker& Shah Rukh Khan& Renuka Shahane , N/A
Doosra Keval , series , India , N/A , Hindi , N/A , N/A , Drama , 9.7 , 02 Apr 1989 , N/A , N/A , Arun Bali& Shah Rukh Khan& Natasha Rana , N/A
In Which Annie Gives It Those Ones , movie , India , Pradip Krishen , English , Annie struggles to to clear his bachelor's degree with one final hurdle-The Thesis. It's his final attempt to clear it. Can he? , N/A , Comedy , 8.2 , N/A , N/A , 1 win. , Roshan Seth& Arjun Raina& Arundhati Roy& Rituraj , https://m.media-amazon.com/images/M/MV5BMDQyMGZkMWMtMjU4Mi00NzZhLWExOGItMGYwNTY4NzgyNTFiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg
Umeed , series , India , N/A , N/A , N/A , N/A , Family , 8.3 , N/A , N/A , N/A , Joy Mukherjee& Mushtaq Khan& Deepti Naval , N/A
Intezaar , series , India , N/A , Hindi , N/A , N/A , Drama , 6.7 , 01 Jan 1989 , N/A , N/A , Suresh Chatwal& Dilip Dhawan& Rajendra Gupta& Javed Khan , N/A
Soldier , series , India , N/A , Hindi , A Highly popular TV Series about a batch of trainees into a commando school & their training and eventual induction as soldiers. , N/A , Action& Drama , 8.5 , N/A , N/A , N/A , Shah Rukh Khan& Rakesh Sharma& Vikram Chopra& Vishwajeet Pradhan , https://m.media-amazon.com/images/M/MV5BMGIxYTdhYTAtZWRjYS00Nzk2LWFhZjYtYjc0ZjdlMTE5NzRkXkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_SX300.jpg
Wagle Ki Duniya , series , India , N/A , Hindi , N/A , N/A , N/A , 8.8 , N/A , N/A , N/A , Bharati Achrekar& Anjan Srivastav , N/A
Dil Dariya , series , India , N/A , Hindi , N/A , N/A , Romance , 7.4 , 28 Mar 1988 , N/A , N/A , Shah Rukh Khan , N/A
Bard of Blood , series , India , N/A , Hindi , Political espionage thriller based on "Bard of Blood &" by Bilal Siddiqi. , N/A , Action& Adventure& Drama& Thriller , 7.4 , 27 Sep 2019 , N/A , N/A , Emraan Hashmi& Sobhita Dhulipala& Jaideep Ahlawat& Shishir Sharma , https://m.media-amazon.com/images/M/MV5BNjAzZGI0MDctMTgyYi00NDgwLWFmMjgtNTIyMmZhN2FkM2YxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg
Don 2 , movie , India& Germany , Farhan Akhtar , Hindi& English& German , An international criminal turns himself in and escapes with an old rival from prison & following which he recruits a team to steal currency printing plates from a bank in Berlin. , 49 , Action& Crime& Thriller , 7.1 , 23 Dec 2011 , Not Rated , 8 wins & 7 nominations. , Shah Rukh Khan& Priyanka Chopra& Boman Irani& Lara Dutta , https://m.media-amazon.com/images/M/MV5BMzNiYWYxNWYtZDYzMC00MzA0LTkzY2UtNDAwNDhiYmVjNmEwXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg
Ra.One , movie , India& USA , Anubhav Sinha , Hindi& Tamil& Telugu& Chinese& English , When the titular antagonist of an action-adventure video game takes on physical form & it's only the game's less powerful protagonist who can save his creator's family. , 60 , Action& Adventure& Sci-Fi , 4.6 , 26 Oct 2011 , Not Rated , 14 wins & 9 nominations. , Shah Rukh Khan& Arjun Rampal& Kareena Kapoor& Shahana Goswami , https://m.media-amazon.com/images/M/MV5BMzcyMjMxOTg4MF5BMl5BanBnXkFtZTcwNzEwMDE5Ng@@._V1_SX300.jpg
Ghar KI Baat Hain , series , India , N/A , Hindi , N/A , N/A , Comedy , 8.1 , 30 Jan 2009 , N/A , N/A , Ali Asgar& Juhi Babbar& Swwapnil Joshi , N/A
Rab Ne Bana Di Jodi , movie , India , Aditya Chopra , Hindi , A breathtaking & goose flesh igniting & awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani. , N/A , Comedy& Drama& Music& Romance , 7.2 , 12 Dec 2008 , Not Rated , 4 wins & 12 nominations. , Shah Rukh Khan& Anushka Sharma& Vinay Pathak& M.K. Raina , https://m.media-amazon.com/images/M/MV5BNjk5MzcxZWQtMzkwMC00OTViLTgzNzctZTIyMTE5ZDY4ZDU1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Om Shanti Om , movie , India , Farah Khan , Hindi& Urdu , In the 1970s & Om & an aspiring actor & is murdered & but is immediately reincarnated into the present day. He attempts to discover the mystery of his demise and find Shanti & the love of his previous life. , N/A , Action& Comedy& Drama& Musical& Romance& Thriller , 6.7 , 09 Nov 2007 , PG-13 , 35 wins & 24 nominations. , Shah Rukh Khan& Arjun Rampal& Kiron Kher& Shreyas Talpade , https://m.media-amazon.com/images/M/MV5BZDQxM2RkZDItNDFkMi00NTVkLTlhNTUtNzM1MzkxNWZjYjQ2XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg
Paheli , movie , India , Amol Palekar , Hindi , A folk tale - supernatural love story about a ghost who falls in love with a newlywed woman. , N/A , Drama& Fantasy& Romance , 6.5 , 24 Jun 2005 , Not Rated , 5 wins & 12 nominations. , Shah Rukh Khan& Rani Mukerji& Anupam Kher& Naseeruddin Shah , https://m.media-amazon.com/images/M/MV5BMjNmMDJjZWEtMTRjMS00YzMwLWI2NzMtYjY3YjA2NzY3ZWViXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
Kaal , movie , India , Soham Shah , Hindi , A tiger expert & his wife & two tourists and a village chief engage in a battle for survival against supernatural beasts within Jim Corbett National Wildlife Park. , N/A , Adventure& Horror& Mystery& Sci-Fi& Thriller , 4.6 , 29 Apr 2005 , Not Rated , 2 nominations. , Ajay Devgn& Vivek Oberoi& John Abraham& Lara Dutta , https://m.media-amazon.com/images/M/MV5BMzcwZTliMDMtYTRiZi00MTY0LTkwM2UtZTM2MmQ0NDA3MTgxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
I'm Always Here , movie , India , Farah Khan , Hindi , An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant & and to find his estranged half-brother. , N/A , Action& Comedy& Drama& Musical& Romance& Thriller , 7.0 , 30 Apr 2004 , Not Rated , 8 wins & 34 nominations. , Shah Rukh Khan& Sushmita Sen& Sunil Shetty& Zayed Khan , https://m.media-amazon.com/images/M/MV5BODVkNjU4NGMtODMwNi00ZWU4LWI3ZmYtNjgxNzIyNjY5MmI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
